number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_class_weight,params_criterion,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,user_attrs_cv_mean,user_attrs_cv_std,user_attrs_fold_scores,state
87,0.7846114458843131,2026-08-26 10:27:25.019835,2026-08-26 10:29:13.323972,0 days 00:01:48.304137,False,balanced,log_loss,32.0,1.0,1,3,500,0.7846114458843131,0.00809706345474097,"[0.7840691430330269, 0.7983508166260282, 0.7747803730978097, 0.7871965174822319, 0.7786603791824686]",COMPLETE
88,0.8613342421793224,2026-08-26 10:29:13.324328,2026-08-26 10:29:35.175781,0 days 00:00:21.851453,False,balanced,log_loss,32.0,log2,1,3,500,0.8613342421793224,0.0033443651357737167,"[0.8613421656795358, 0.8638907973746682, 0.8548902894657905, 0.8628627811484954, 0.8636851772281217]",COMPLETE
89,0.8749003634015009,2026-08-26 10:29:35.176107,2026-08-26 10:30:30.578411,0 days 00:00:55.402304,False,balanced_subsample,log_loss,32.0,0.5,1,4,500,0.8749003634015009,0.004229279892288813,"[0.8774585150101172, 0.8767543660806977, 0.8668950247250536, 0.8745860740146454, 0.8788078371769913]",COMPLETE
90,0.8716964671396257,2026-08-26 10:30:30.578727,2026-08-26 10:31:35.049225,0 days 00:01:04.470498,False,balanced_subsample,log_loss,32.0,0.5,3,4,600,0.8716964671396257,0.00425465776864711,"[0.8698080677662716, 0.8762276319440611, 0.8642877053008872, 0.8737914166485594, 0.8743675140383488]",COMPLETE
91,0.8754746087938511,2026-08-26 10:31:35.049556,2026-08-26 10:32:30.159422,0 days 00:00:55.109866,False,balanced_subsample,log_loss,32.0,0.5,1,5,500,0.8754746087938511,0.0031654231229152796,"[0.8773897786959624, 0.8762638472440208, 0.8691970792120829, 0.8771669108811966, 0.8773554279359925]",COMPLETE
92,0.8754746087938511,2026-08-26 10:32:30.159743,2026-08-26 10:33:25.515757,0 days 00:00:55.356014,False,balanced_subsample,log_loss,32.0,0.5,1,5,500,0.8754746087938511,0.0031654231229152796,"[0.8773897786959624, 0.8762638472440208, 0.8691970792120829, 0.8771669108811966, 0.8773554279359925]",COMPLETE
93,0.8754746087938511,2026-08-26 10:33:25.516074,2026-08-26 10:34:20.607631,0 days 00:00:55.091557,False,balanced_subsample,log_loss,32.0,0.5,1,5,500,0.8754746087938511,0.0031654231229152796,"[0.8773897786959624, 0.8762638472440208, 0.8691970792120829, 0.8771669108811966, 0.8773554279359925]",COMPLETE
94,0.8754746087938511,2026-08-26 10:34:20.607955,2026-08-26 10:35:15.768731,0 days 00:00:55.160776,False,balanced_subsample,log_loss,32.0,0.5,1,5,500,0.8754746087938511,0.0031654231229152796,"[0.8773897786959624, 0.8762638472440208, 0.8691970792120829, 0.8771669108811966, 0.8773554279359925]",COMPLETE
95,0.8754746087938511,2026-08-26 10:35:15.769057,2026-08-26 10:36:11.108327,0 days 00:00:55.339270,False,balanced_subsample,log_loss,32.0,0.5,1,5,500,0.8754746087938511,0.0031654231229152796,"[0.8773897786959624, 0.8762638472440208, 0.8691970792120829, 0.8771669108811966, 0.8773554279359925]",COMPLETE
96,0.860033616306796,2026-08-26 10:36:11.108654,2026-08-26 10:36:32.681491,0 days 00:00:21.572837,False,balanced_subsample,log_loss,32.0,sqrt,1,5,500,0.860033616306796,0.0036044484846842295,"[0.8595880256396814, 0.8618102283765129, 0.8532792924060741, 0.8635447506876078, 0.8619457844241035]",COMPLETE
97,0.871067027002337,2026-08-26 10:36:32.681810,2026-08-26 10:37:26.613108,0 days 00:00:53.931298,False,balanced_subsample,log_loss,32.0,0.5,3,6,500,0.871067027002337,0.004277093198706078,"[0.8691724380280804, 0.8756225552986887, 0.8636138923413599, 0.8736793899651042, 0.8732468593784515]",COMPLETE
98,0.8754746087938511,2026-08-26 10:37:26.613430,2026-08-26 10:38:22.201636,0 days 00:00:55.588206,False,balanced_subsample,log_loss,32.0,0.5,1,5,500,0.8754746087938511,0.0031654231229152796,"[0.8773897786959624, 0.8762638472440208, 0.8691970792120829, 0.8771669108811966, 0.8773554279359925]",COMPLETE
99,0.8547642859755706,2026-08-26 10:38:22.201960,2026-08-26 10:38:42.078996,0 days 00:00:19.877036,True,balanced_subsample,log_loss,32.0,0.3,1,5,500,0.8547642859755706,0.003309233784053091,"[0.8580819883387668, 0.8578168745443421, 0.8491543615650357, 0.855539387253673, 0.8532288181760359]",COMPLETE
100,0.8235288401101059,2026-08-26 10:38:42.079312,2026-08-26 10:39:38.476316,0 days 00:00:56.397004,False,balanced_subsample,log_loss,32.0,0.5,18,3,600,0.8235288401101059,0.004498604234856375,"[0.8188962704498017, 0.8280781045601536, 0.8199405912084082, 0.8209253037824467, 0.829803930549719]",COMPLETE
101,0.8754746087938511,2026-08-26 10:39:38.476639,2026-08-26 10:40:33.848400,0 days 00:00:55.371761,False,balanced_subsample,log_loss,32.0,0.5,1,5,500,0.8754746087938511,0.0031654231229152796,"[0.8773897786959624, 0.8762638472440208, 0.8691970792120829, 0.8771669108811966, 0.8773554279359925]",COMPLETE
102,0.8733778340302523,2026-08-26 10:40:33.848720,2026-08-26 10:41:28.358256,0 days 00:00:54.509536,False,balanced_subsample,log_loss,32.0,0.5,2,6,500,0.8733778340302523,0.0035542220813029064,"[0.8734252353028475, 0.8759775694284322, 0.8665363000201709, 0.8748431585574442, 0.8761069068423667]",COMPLETE
103,0.8754746087938511,2026-08-26 10:41:28.358587,2026-08-26 10:42:23.669674,0 days 00:00:55.311087,False,balanced_subsample,log_loss,32.0,0.5,1,5,500,0.8754746087938511,0.0031654231229152796,"[0.8773897786959624, 0.8762638472440208, 0.8691970792120829, 0.8771669108811966, 0.8773554279359925]",COMPLETE
104,0.8734981268909442,2026-08-26 10:42:23.669998,2026-08-26 10:43:18.574091,0 days 00:00:54.904093,False,balanced_subsample,log_loss,32.0,0.5,2,5,500,0.8734981268909442,0.003002841322692673,"[0.8744158791707822, 0.874849452932188, 0.8675422204345149, 0.8756133461847747, 0.8750697357324607]",COMPLETE
105,0.8760673323998136,2026-08-26 10:43:18.574424,2026-08-26 10:44:24.891419,0 days 00:01:06.316995,False,balanced_subsample,log_loss,32.0,0.5,1,3,600,0.8760673323998136,0.003651231217437075,"[0.8777467607470824, 0.8787528982843525, 0.8692562093316568, 0.87538756567328, 0.8791932279626957]",COMPLETE
106,0.8716964671396257,2026-08-26 10:44:24.891768,2026-08-26 10:45:29.408235,0 days 00:01:04.516467,False,balanced_subsample,log_loss,32.0,0.5,3,6,600,0.8716964671396257,0.00425465776864711,"[0.8698080677662716, 0.8762276319440611, 0.8642877053008872, 0.8737914166485594, 0.8743675140383488]",COMPLETE
107,0.8740725420589222,2026-08-26 10:45:29.408552,2026-08-26 10:46:34.912156,0 days 00:01:05.503604,False,balanced_subsample,log_loss,32.0,0.5,2,3,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
108,0.7824876229125057,2026-08-26 10:46:34.912470,2026-08-26 10:48:22.510661,0 days 00:01:47.598191,False,balanced_subsample,log_loss,32.0,1.0,1,5,500,0.7824876229125057,0.008382309912458788,"[0.7819274759939212, 0.7948386088482541, 0.7712568164716916, 0.78821456707171, 0.7762006461769518]",COMPLETE
109,0.8740725420589222,2026-08-26 10:48:22.510989,2026-08-26 10:49:27.908626,0 days 00:01:05.397637,False,balanced_subsample,log_loss,32.0,0.5,2,3,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
110,0.8435893195258108,2026-08-26 10:49:27.908948,2026-08-26 10:50:38.457630,0 days 00:01:10.548682,False,balanced_subsample,log_loss,32.0,0.7,1,33,500,0.8435893195258108,0.005432499058754081,"[0.8407007582652208, 0.8504359356175882, 0.8351843234979018, 0.843382904240047, 0.8482426760082964]",COMPLETE
111,0.875789960202976,2026-08-26 10:50:38.457944,2026-08-26 10:51:33.944398,0 days 00:00:55.486454,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
112,0.875789960202976,2026-08-26 10:51:33.944726,2026-08-26 10:52:29.426915,0 days 00:00:55.482189,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
113,0.8739486193487102,2026-08-26 10:52:29.427253,2026-08-26 10:53:24.061272,0 days 00:00:54.634019,False,balanced_subsample,log_loss,32.0,0.5,2,2,500,0.8739486193487102,0.0036064308641185765,"[0.8763858262029949, 0.8749849576391212, 0.8668531309285784, 0.8750137521566094, 0.8765054298162466]",COMPLETE
114,0.875789960202976,2026-08-26 10:53:24.061603,2026-08-26 10:54:19.520978,0 days 00:00:55.459375,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
115,0.8739486193487102,2026-08-26 10:54:19.521294,2026-08-26 10:55:14.133797,0 days 00:00:54.612503,False,balanced_subsample,log_loss,32.0,0.5,2,3,500,0.8739486193487102,0.0036064308641185765,"[0.8763858262029949, 0.8749849576391212, 0.8668531309285784, 0.8750137521566094, 0.8765054298162466]",COMPLETE
116,0.8716964671396257,2026-08-26 10:55:14.134126,2026-08-26 10:56:18.626176,0 days 00:01:04.492050,False,balanced_subsample,log_loss,32.0,0.5,3,5,600,0.8716964671396257,0.00425465776864711,"[0.8698080677662716, 0.8762276319440611, 0.8642877053008872, 0.8737914166485594, 0.8743675140383488]",COMPLETE
117,0.8554001249698564,2026-08-26 10:56:18.626503,2026-08-26 10:56:35.840028,0 days 00:00:17.213525,False,balanced_subsample,log_loss,32.0,log2,1,9,400,0.8554001249698564,0.00238786862497458,"[0.8567000987517547, 0.8564216844769841, 0.8506510260836699, 0.856985114985115, 0.8562427005517582]",COMPLETE
118,0.8739486193487102,2026-08-26 10:56:35.840359,2026-08-26 10:57:30.461586,0 days 00:00:54.621227,False,balanced_subsample,log_loss,32.0,0.5,2,2,500,0.8739486193487102,0.0036064308641185765,"[0.8763858262029949, 0.8749849576391212, 0.8668531309285784, 0.8750137521566094, 0.8765054298162466]",COMPLETE
119,0.8726703116933223,2026-08-26 10:57:30.461908,2026-08-26 10:58:25.199622,0 days 00:00:54.737714,False,balanced_subsample,log_loss,24.0,0.5,2,6,500,0.8726703116933223,0.002923112416377229,"[0.8727952759164848, 0.8748647294785973, 0.8671872063047714, 0.8730641439212867, 0.8754402028454712]",COMPLETE
120,0.6760693960745947,2026-08-26 10:58:25.199948,2026-08-26 10:58:43.363499,0 days 00:00:18.163551,True,balanced_subsample,log_loss,8.0,0.5,1,3,400,0.6760693960745947,0.0030509662648055933,"[0.677505559960388, 0.6811168155881479, 0.672088631722969, 0.674928505499934, 0.6747074676015349]",COMPLETE
121,0.875789960202976,2026-08-26 10:58:43.363865,2026-08-26 10:59:38.691846,0 days 00:00:55.327981,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
122,0.875789960202976,2026-08-26 10:59:38.692162,2026-08-26 11:00:34.023732,0 days 00:00:55.331570,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
123,0.875789960202976,2026-08-26 11:00:34.024051,2026-08-26 11:01:29.271806,0 days 00:00:55.247755,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
124,0.875789960202976,2026-08-26 11:01:29.272127,2026-08-26 11:02:24.784001,0 days 00:00:55.511874,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
125,0.8739486193487102,2026-08-26 11:02:24.784329,2026-08-26 11:03:19.521067,0 days 00:00:54.736738,False,balanced_subsample,log_loss,32.0,0.5,2,2,500,0.8739486193487102,0.0036064308641185765,"[0.8763858262029949, 0.8749849576391212, 0.8668531309285784, 0.8750137521566094, 0.8765054298162466]",COMPLETE
126,0.8560742753184115,2026-08-26 11:03:19.521396,2026-08-26 11:03:44.626220,0 days 00:00:25.104824,False,balanced_subsample,log_loss,48.0,sqrt,3,3,600,0.8560742753184115,0.004119558370332016,"[0.8613138139203942, 0.8561258004668143, 0.8489025645403312, 0.8584631384631384, 0.85556605920138]",COMPLETE
127,0.8671112122086555,2026-08-26 11:03:44.626547,2026-08-26 11:04:09.423804,0 days 00:00:24.797257,False,balanced_subsample,log_loss,32.0,0.3,2,2,400,0.8671112122086555,0.004460648941022814,"[0.871768400459216, 0.8691228978137134, 0.858709963514379, 0.8688909428909429, 0.8670638563650259]",COMPLETE
128,0.8146048120020201,2026-08-26 11:04:09.424121,2026-08-26 11:04:45.544224,0 days 00:00:36.120103,False,balanced_subsample,gini,12.0,0.5,1,2,500,0.8146048120020201,0.004328751182067839,"[0.8148789675258435, 0.8216074990712222, 0.8079479213237653, 0.8141060466774753, 0.8144836254117941]",COMPLETE
129,0.8621474211040263,2026-08-26 11:04:45.544544,2026-08-26 11:05:37.601225,0 days 00:00:52.056681,False,balanced_subsample,log_loss,16.0,0.5,2,3,500,0.8621474211040263,0.0040645209017505625,"[0.8648452503767047, 0.8642709520917644, 0.8541253084864703, 0.8629300915015201, 0.8645655030636726]",COMPLETE
130,0.875789960202976,2026-08-26 11:05:37.601545,2026-08-26 11:06:33.010069,0 days 00:00:55.408524,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
131,0.875789960202976,2026-08-26 11:06:33.010389,2026-08-26 11:07:28.449549,0 days 00:00:55.439160,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
132,0.875789960202976,2026-08-26 11:07:28.449876,2026-08-26 11:08:24.087281,0 days 00:00:55.637405,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
133,0.875789960202976,2026-08-26 11:08:24.087611,2026-08-26 11:09:19.534546,0 days 00:00:55.446935,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
134,0.875789960202976,2026-08-26 11:09:19.534874,2026-08-26 11:10:14.662168,0 days 00:00:55.127294,False,balanced_subsample,log_loss,32.0,0.5,1,2,500,0.875789960202976,0.00384737640459307,"[0.8765021266654532, 0.877117026628333, 0.86844492374382, 0.8770794282222854, 0.8798062957549883]",COMPLETE
135,0.8739486193487102,2026-08-26 11:10:14.662479,2026-08-26 11:11:09.271193,0 days 00:00:54.608714,False,balanced_subsample,log_loss,32.0,0.5,2,2,500,0.8739486193487102,0.0036064308641185765,"[0.8763858262029949, 0.8749849576391212, 0.8668531309285784, 0.8750137521566094, 0.8765054298162466]",COMPLETE
136,0.8761198383252161,2026-08-26 11:11:09.271516,2026-08-26 11:12:15.693132,0 days 00:01:06.421616,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
137,0.8740725420589222,2026-08-26 11:12:15.693461,2026-08-26 11:13:21.499580,0 days 00:01:05.806119,False,balanced_subsample,log_loss,32.0,0.5,2,2,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
138,0.8761198383252161,2026-08-26 11:13:21.499936,2026-08-26 11:14:27.966760,0 days 00:01:06.466824,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
139,0.8760673323998136,2026-08-26 11:14:27.967118,2026-08-26 11:15:34.218188,0 days 00:01:06.251070,False,balanced_subsample,log_loss,32.0,0.5,1,3,600,0.8760673323998136,0.003651231217437075,"[0.8777467607470824, 0.8787528982843525, 0.8692562093316568, 0.87538756567328, 0.8791932279626957]",COMPLETE
140,0.870431532926867,2026-08-26 11:15:34.218512,2026-08-26 11:17:02.656642,0 days 00:01:28.438130,False,balanced_subsample,log_loss,32.0,0.7,2,3,600,0.870431532926867,0.0015642951471061457,"[0.8699472749036569, 0.8716617143360258, 0.8675976481236368, 0.8711036602465173, 0.8718473670244987]",COMPLETE
141,0.8761198383252161,2026-08-26 11:17:02.656971,2026-08-26 11:18:09.403359,0 days 00:01:06.746388,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
142,0.8760673323998136,2026-08-26 11:18:09.403699,2026-08-26 11:19:15.584919,0 days 00:01:06.181220,False,balanced_subsample,log_loss,32.0,0.5,1,3,600,0.8760673323998136,0.003651231217437075,"[0.8777467607470824, 0.8787528982843525, 0.8692562093316568, 0.87538756567328, 0.8791932279626957]",COMPLETE
143,0.8760673323998136,2026-08-26 11:19:15.585242,2026-08-26 11:20:21.658351,0 days 00:01:06.073109,False,balanced_subsample,log_loss,32.0,0.5,1,3,600,0.8760673323998136,0.003651231217437075,"[0.8777467607470824, 0.8787528982843525, 0.8692562093316568, 0.87538756567328, 0.8791932279626957]",COMPLETE
144,0.8760673323998136,2026-08-26 11:20:21.658671,2026-08-26 11:21:27.857104,0 days 00:01:06.198433,False,balanced_subsample,log_loss,32.0,0.5,1,3,600,0.8760673323998136,0.003651231217437075,"[0.8777467607470824, 0.8787528982843525, 0.8692562093316568, 0.87538756567328, 0.8791932279626957]",COMPLETE
145,0.8741608822494593,2026-08-26 11:21:27.857428,2026-08-26 11:22:33.305617,0 days 00:01:05.448189,False,balanced_subsample,log_loss,24.0,0.5,2,3,600,0.8741608822494593,0.004105413798517837,"[0.8751355136248503, 0.8770751328318577, 0.866179317969051, 0.8750348418919848, 0.8773796049295522]",COMPLETE
146,0.814775607618739,2026-08-26 11:22:33.305949,2026-08-26 11:23:16.950033,0 days 00:00:43.644084,False,balanced_subsample,gini,32.0,0.5,20,4,600,0.814775607618739,0.004957718300019307,"[0.8073384420110387, 0.8191869427880573, 0.8109979375899427, 0.8158633847205277, 0.820491330984129]",COMPLETE
147,0.6327076156725504,2026-08-26 11:23:16.950351,2026-08-26 11:24:39.214811,0 days 00:01:22.264460,False,balanced_subsample,log_loss,8.0,1.0,1,3,600,0.6327076156725504,0.007929585034919027,"[0.6430387153580809, 0.6263911803553857, 0.6209672053140064, 0.6363682420825278, 0.6367727352527514]",COMPLETE
148,0.8620398578329749,2026-08-26 11:24:39.215127,2026-08-26 11:25:05.222228,0 days 00:00:26.007101,False,balanced_subsample,log_loss,32.0,log2,1,3,600,0.8620398578329749,0.0032374685698520257,"[0.8625772017112711, 0.8646542935465881, 0.855699607132251, 0.8636291839148983, 0.8636390028598654]",COMPLETE
149,0.8615711889648197,2026-08-26 11:25:05.222545,2026-08-26 11:25:45.854387,0 days 00:00:40.631842,True,balanced_subsample,log_loss,32.0,0.5,2,4,600,0.8615711889648197,0.003660581118545079,"[0.8615503425433766, 0.8663894627542682, 0.85507948735277, 0.8620977006691293, 0.8627389515045537]",COMPLETE
150,0.8715982575101757,2026-08-26 11:25:45.854704,2026-08-26 11:26:50.398086,0 days 00:01:04.543382,False,balanced_subsample,log_loss,48.0,0.5,3,3,600,0.8715982575101757,0.004477536457575651,"[0.8693155810082184, 0.8770236409854886, 0.8641063790994131, 0.8738448764163049, 0.8737008100414533]",COMPLETE
151,0.8761198383252161,2026-08-26 11:26:50.398408,2026-08-26 11:27:57.165823,0 days 00:01:06.767415,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
152,0.8601693534969812,2026-08-26 11:27:57.166155,2026-08-26 11:29:01.141272,0 days 00:01:03.975117,False,balanced_subsample,log_loss,32.0,0.5,1,21,600,0.8601693534969812,0.0043689636555217775,"[0.85995485544237, 0.8641640162668991, 0.8525219334105841, 0.8595073106501677, 0.8646986517148848]",COMPLETE
153,0.8740725420589222,2026-08-26 11:29:01.141594,2026-08-26 11:30:06.495262,0 days 00:01:05.353668,False,balanced_subsample,log_loss,32.0,0.5,2,3,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
154,0.8746488813528985,2026-08-26 11:30:06.495586,2026-08-26 11:31:12.874532,0 days 00:01:06.378946,False,balanced_subsample,log_loss,32.0,0.5,1,4,600,0.8746488813528985,0.004191413404979757,"[0.8762769387461274, 0.8765043035650688, 0.8669006950768819, 0.8742694308408594, 0.879293038535555]",COMPLETE
155,0.8761198383252161,2026-08-26 11:31:12.874870,2026-08-26 11:32:19.372740,0 days 00:01:06.497870,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
156,0.8210140164517356,2026-08-26 11:32:19.373083,2026-08-26 11:33:15.154597,0 days 00:00:55.781514,False,balanced_subsample,log_loss,12.0,0.5,1,3,600,0.8210140164517356,0.005440460344203917,"[0.8188507068016232, 0.8251096501191881, 0.8126432146069913, 0.8200058685772972, 0.8284606421535772]",COMPLETE
157,0.8740725420589222,2026-08-26 11:33:15.154920,2026-08-26 11:34:20.725319,0 days 00:01:05.570399,False,balanced_subsample,log_loss,32.0,0.5,2,4,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
158,0.8702907554696203,2026-08-26 11:34:20.725649,2026-08-26 11:34:58.279710,0 days 00:00:37.554061,False,balanced_subsample,log_loss,32.0,0.3,1,2,600,0.8702907554696203,0.003536150814933956,"[0.8708233528182087, 0.8719287797624525, 0.8633616284920539, 0.87233793719508, 0.8730020790803064]",COMPLETE
159,0.846892194401381,2026-08-26 11:34:58.280037,2026-08-26 11:35:26.532136,0 days 00:00:28.252099,False,balanced_subsample,log_loss,16.0,sqrt,2,3,700,0.846892194401381,0.0020201792401614146,"[0.8463925910358232, 0.8493401067232383, 0.8439417069274534, 0.8489674795389082, 0.845819087781481]",COMPLETE
160,0.8746488813528985,2026-08-26 11:35:26.532455,2026-08-26 11:36:32.607326,0 days 00:01:06.074871,False,balanced_subsample,log_loss,32.0,0.5,1,4,600,0.8746488813528985,0.004191413404979757,"[0.8762769387461274, 0.8765043035650688, 0.8669006950768819, 0.8742694308408594, 0.879293038535555]",COMPLETE
161,0.8761198383252161,2026-08-26 11:36:32.607658,2026-08-26 11:37:39.342152,0 days 00:01:06.734494,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
162,0.8761198383252161,2026-08-26 11:37:39.342480,2026-08-26 11:38:45.740170,0 days 00:01:06.397690,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
163,0.8740725420589222,2026-08-26 11:38:45.740523,2026-08-26 11:39:51.084128,0 days 00:01:05.343605,False,balanced_subsample,log_loss,32.0,0.5,2,3,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
164,0.8761198383252161,2026-08-26 11:39:51.084457,2026-08-26 11:40:57.300284,0 days 00:01:06.215827,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
165,0.8746488813528985,2026-08-26 11:40:57.300610,2026-08-26 11:42:03.476463,0 days 00:01:06.175853,False,balanced_subsample,log_loss,32.0,0.5,1,4,600,0.8746488813528985,0.004191413404979757,"[0.8762769387461274, 0.8765043035650688, 0.8669006950768819, 0.8742694308408594, 0.879293038535555]",COMPLETE
166,0.8347102294893889,2026-08-26 11:42:03.476798,2026-08-26 11:43:01.768094,0 days 00:00:58.291296,False,balanced_subsample,log_loss,32.0,0.5,14,3,600,0.8347102294893889,0.003161367867495141,"[0.8333669085174819, 0.838078162294645, 0.8317733567591032, 0.8314392685821258, 0.8388934512935883]",COMPLETE
167,0.8761198383252161,2026-08-26 11:43:01.768417,2026-08-26 11:44:08.315856,0 days 00:01:06.547439,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
168,0.8740725420589222,2026-08-26 11:44:08.316188,2026-08-26 11:45:13.552317,0 days 00:01:05.236129,False,balanced_subsample,log_loss,32.0,0.5,2,2,600,0.8740725420589222,0.0037651960187367653,"[0.875324478099529, 0.8770827711050625, 0.8667614879394968, 0.8745588854160283, 0.8766350877344938]",COMPLETE
169,0.8746488813528985,2026-08-26 11:45:13.552636,2026-08-26 11:46:19.756154,0 days 00:01:06.203518,False,balanced_subsample,log_loss,32.0,0.5,1,4,600,0.8746488813528985,0.004191413404979757,"[0.8762769387461274, 0.8765043035650688, 0.8669006950768819, 0.8742694308408594, 0.879293038535555]",COMPLETE
170,0.8702525391166818,2026-08-26 11:46:19.756483,2026-08-26 11:47:11.243035,0 days 00:00:51.486552,False,balanced_subsample,gini,32.0,0.5,2,3,600,0.8702525391166818,0.002829484089843738,"[0.8730835216534499, 0.8721465709655615, 0.8652248975457635, 0.8691578368721226, 0.8716498685465116]",COMPLETE
171,0.8761198383252161,2026-08-26 11:47:11.243374,2026-08-26 11:48:17.842637,0 days 00:01:06.599263,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
172,0.8761198383252161,2026-08-26 11:48:17.842984,2026-08-26 11:49:24.034262,0 days 00:01:06.191278,False,balanced_subsample,log_loss,32.0,0.5,1,2,600,0.8761198383252161,0.004257142058822933,"[0.8774718236351502, 0.8777297415469102, 0.867740557691474, 0.8780191434477148, 0.8796379253048318]",COMPLETE
